,ASIN,Title,ProductGroup,ProductTypeName
1297,B01G9L7K6A,"adidas Women's Shoes | Courtset Sneakers, Collegiate Navy/White/Metallic Gold, (10 M US)",Shoes,SHOES
1298,B06XPNWST5,"adidas Originals Women's Campus W Sneaker, Vapour Grey/Pearl Greywhite/Chalk White, 10 M US",Shoes,SHOES
1299,B00PEZB2KS,"adidas NEO Men's SE Daily Vulc Lifestyle Skateboarding Shoe,Black/Black/White,8 M US",Shoes,SHOES
1300,B06XP693MN,"adidas Originals Women's Tubular VIRAL2 W Sneaker, Utility Black/Black/White, 8 M US",Shoes,SHOES
1301,B01HPMUKFA,"adidas Women's Athletics Essential Linear Pants,M,Black/White",Sports,SPORTING_GOODS
1302,B01MU2JJHT,"adidas Women's Athletics Designed-2-Move Straight Pants, Black/Energy Pink, Small",Sports,SPORTING_GOODS
1303,B01HSIW158,"adidas Women's Shoes | Cloudfoam Advantage Clean Fashion Sneakers, Haze Coral Haze Coral Running White, (6.5 M US)",Shoes,SHOES
1304,B01N6JPKZS,"adidas Women's Designed-2-Move Cuff Pants, Black/White, XX-Large",Sports,SPORTING_GOODS
1305,B00QKRJ6KM,"adidas Women's Soccer Tiro 15 Training Jacket, Black/White/Black, X-Large",Sports,SPORTING_GOODS
1306,B01GP2ZSP8,"adidas Women's Soccer Tiro 17 Training Pants, Black/White, X-Small",Sports,SPORTING_GOODS
1307,B01N0SQJ9E,"adidas Women's Long Sleeve Badge Of Sport Tee, Black/Energy Pink, X-Large",Sports,SPORTING_GOODS
1308,B01N4B1FHZ,"Women's adidas Cloudfoam Lite Racer Slip-On, Onix/White, 10 B",Shoes,SHOES
1309,B071GDD42F,"adidas NMD_XR1 Primeknit Women's Running Shoes (Black, White - Size 8.5)",Shoes,SHOES
1310,B01N0TFGAV,"adidas Performance Women's Pureboost X TR Zip Running Shoe, Linen/Trace Khaki/Tactile Gold, 9.5 Medium US",Shoes,SHOES
1311,B019EM5XHO,"adidas Womens' Shoes | Adilette CF Ultra Stripes Athletic Slide Sandals, Black/White/Black, (9 M US)",Shoes,SHOES
1312,B01HSITQJC,"adidas Women's Shoes | Cloudfoam Advantage Clean Sneakers, White/White/Black, (10 M US)",Shoes,SHOES
1313,B06X9GWSBX,"adidas Women's Originals Trefoil II Knit Beanie, Ice Pink, One Size",Sports,SPORTING_GOODS
1314,B01HO1NYNM,"adidas Women's Athletics Essential Linear Logo Tank Top, Black, XX-Small",Sports,SPORTING_GOODS
1315,B00LH2KOZG,"adidas Women's Core 15 Training Pants, Dark Grey/White, Medium",Sports,SPORTING_GOODS
1316,B06XDXKYX4,adidas Originals Women's Borbomix FB Track Top Multicolor Small,Sports,SPORTING_GOODS
1317,B01NBMVYHD,"adidas Originals Women's Flb W Sneaker, Raw Pink/White/Crystal White, 8.5 Medium US",Shoes,SHOES
1318,B01HO1RZV4,"adidas Women's Athletics Linear Windbreaker Jacket, Black, Small",Sports,SPORTING_GOODS
1319,B01A1FFZ8K,"adidas NEO Women's Cloudfoam Race w Running Shoe, White/Black/White, 8.5 M US",Shoes,SHOES
1320,B01NBMW23Z,"adidas Originals Women's Superstar Slipon W Sneaker, Tactile Rose/Tactile Rose/White, 8.5 Medium US",Shoes,SHOES
1321,B01NCOQ5SH,"adidas Women's Originals Relaxed Strap back Cap, Grey/Burgundy, One Size",Sports,SPORTING_GOODS
1322,B01LP5JU5O,"adidas Performance Women's Energy Cloud V Running Shoe, White/White/Crystal White S, 7 M US",Shoes,SHOES
1323,B01MQYC8VN,"adidas Performance Women's Ultraboost X Running Shoe, Black/Black/Mystery Ruby, 8.5 Medium US",Shoes,SHOES
1324,B010UUK0LS,"Adidas Performance Women's Pure Boost X Running Shoe,Black/Shock Green/Black,9.5 M US",Shoes,SHOES
1325,B01N6GXJUV,"adidas Originals Women's Tubular Shadow W Sneaker, White/Grey Two/White, 6.5 Medium US",Shoes,SHOES
1326,B01A68B04U,"adidas Performance Women's Edge Lux W Running Shoe, White-Crystal White-Shock Red, 10 M US",Shoes,SHOES
1327,B01N7EWTOU,"adidas NEO Women's Courtset W Sneaker, Collegiate Burgundy/White/Collegiate Burgundy, 6 Medium US",Shoes,SHOES
1328,B01MTVMMQS,"adidas NEO Women's Cloudfoam QT Racer W, Triple White, 8 M US",Shoes,SHOES
1329,B01N6IR6KA,"adidas Women's Athletics Essential Cotton Fleece 3-Stripe Jogger Pants, Black/White, Medium",Sports,SPORTING_GOODS
1330,B01NCP0MK2,"adidas Womens Long sleeve Graphic Tee, Medium Grey Heather/White, Large",Sports,SPORTING_GOODS
1331,B01LWCXDIX,"Adidas Women's Originals Stan Smith Shoes, White/White/Utility Green, 7 M US",Shoes,SHOES
1332,B01MQR0KDM,"adidas NEO Women's Cloudfoam Ultimate W Sneaker, Grey One/White/Grey Two, 8 Medium US",Shoes,SHOES
1333,B06X9GK1HQ,"adidas Womens Whittier Beanie, Black/Mystery Ruby, One Size",Sports,SPORTING_GOODS
1334,B01N0LU9GB,"adidas NEO Women's CF Qtflex W Running-Shoes, Grey Four/Utility Black/Ice Pink, 9 Medium US",Shoes,SHOES
1335,B01MROTA2B,"adidas Performance Women's Edge Lux 2 Running Shoe, Utility Black/Black/White, 8 Medium US",Shoes,SHOES
1336,B01HSIFZC4,"adidas NEO Women's Cloudfoam Vs City W Running Shoe, Onix/Matte Silver/Light Orchid, 7.5 M US",Shoes,SHOES
1337,B01075C0J6,"adidas Women's Techfit Capris, Black/Matte Silver, Medium",Sports,SPORTING_GOODS
1338,B01N9HLYI2,"adidas Performance Women's Shoes | Pureboost X TR 2 Running, White/Metallic Silver/Black, (7 M US)",Shoes,SHOES
1339,B01N1U87ZN,"adidas Women's Running Woven M10 Shorts 3"" Inseam, Black/White, X-Small",Sports,SPORTING_GOODS
1340,B01LY8H9R8,"adidas Women's Graphic Tee, White/Easy Coral/Script, Medium",Sports,SPORTING_GOODS
1341,B01CT6YE40,"adidas NEO Women's Raleigh Mid W Fashion Sneaker, Merlot F15/Merlot F15/Pearl Grey S14, 7 M US",Shoes,SHOES
1342,B01071KTIE,"adidas Performance Women's Techfit Bra, Black/Silver Logo, Small",Sports,SPORTING_GOODS
1343,B01NCBAZCV,"adidas Performance Women's Pureboost X Atr Running Shoe, Black/White/Black, 6.5 Medium US",Shoes,SHOES
1344,B01N7K3C83,"adidas Women's Training Crossback Sports Bra, Black/Black/Stripe, Small",Sports,SPORTING_GOODS
1345,B01MQYLQFQ,"adidas Women's Saturday Cap, Shock Pink/Clear Grey, One Size",Sports,SPORTING_GOODS
1346,B076HWW1YF,Adidas SUPERSTAR W womens fashion-sneakers AC7162_7.5 - FOOTWEAR WHITE/BURGUNDY/FOOTWEAR WHITE,Shoes,SHOES
1347,B01J55A0TG,"adidas Women's Superlite Thong Underwear, Black/Matte Silver, Medium",Sports,SPORTING_GOODS
1348,B014WD5ZCS,"Adidas Ladies' 3-Stripes Full Zip Pullover Jacket, Blk/Wht, Small",Sports,OUTDOOR_RECREATION_PRODUCT
1349,B01LXL2QDI,"adidas Women's Badge of Sport Logo Tee, Medium Grey Heather/Black, Large",Sports,SPORTING_GOODS
1350,B074CFF6FD,"adidas Women Originals Big Trefoil Tee (M, Black/Gold)",Sports,SPORTING_GOODS
1351,B01HOCFGS2,"adidas Women's Training Designed-2-Move Tee, White, Small",Sports,SPORTING_GOODS
1352,B01DGF5ZE6,"adidas Originals Women's Zx Flux w Fashion Sneaker, Off White/Legacy/Metallic Silver Solid, 9 M US",Shoes,SHOES
1353,B01HFHTNSA,"adidas Women's Training Performer Baseline Tank Top, Black/Black, Small",Sports,SPORTING_GOODS
1354,B01MRX6KKB,"adidas Performance Women's Crazyflight Bounce W Volleyball Shoe, Black/White/Black, 10.5 Medium US",Shoes,SHOES
1355,B01MRXH80V,"adidas Originals Women's Swift W Running-Shoes,WHITE/GREY ONE/ICE MINT,5 Medium US",Shoes,SHOES
1356,B01JHQ3PC2,"adidas Women's Superlite No Show Socks (3 Pack), Black/Easy Coral/Collegiate Royal/Shock Purple, Medium",Sports,SPORTING_GOODS
1357,B010OSUSEU,"adidas NEO Women's Lite Racer Slip On W Casual Sneaker,Black/Black/White,7.5 M US",Shoes,SHOES
1358,B0775ZBMWT,WOMEN ADIDAS ORIGINALS SWEATSHIRT BR5182 (M),Sports,SPORTING_GOODS
1359,B01M1K52A9,"adidas Performance Women's Shoes | Pure Boost X TR 2 Cross-Trainer, Collegiate Navy/Black/Easy Green, (9.5 M US)",Shoes,SHOES
1360,B01MFGU2RI,"Adidas Womens Essential 3 Stripe Tight S21020 (Medium, Black/White)",Sports,SPORTING_GOODS
1361,B073TLVRPC,"Adidas Ladies’ Ultimate Mid-rise 3/4 Embossed Tight (Small, Grey)",Sports,SPORTING_GOODS
1362,B073RQTP36,"Adidas Ladies’ Short Sleeve Nova Active Tee,Variety (Small, Black)",Sports,SPORTING_GOODS
1363,B077KFCXHF,ADIDAS Women Originals Gazelle Shoes BY9356 (7.5 Women),Shoes,SHOES
1364,B01N1SC421,"adidas Performance Women's Shoes | Adidas Athletics 24/7 Training, Mystery Ruby/Black/White, (6.5 M US)",Shoes,SHOES
1365,B01MROSGPT,"adidas Performance Women's Pureboost Xpose, Black/Black/Tech Silver, 8.5 Medium US",Shoes,SHOES
1366,B01HNUSKTC,"adidas Women's Training Racerback Bra, Black/Black, Medium",Sports,SPORTING_GOODS
1367,B01MTVKGK1,"adidas NEO Women's CF Racer TR W Running-Shoes, White/White/Matte Silver, 9.5 Medium US",Shoes,SHOES
1368,B06X9PNK2Z,"adidas Women's Crystal Brimmer Hat, Heathered Dusty Steel, One Size",Sports,SPORTING_GOODS
1369,B01MY0RQM6,"adidas Women's Superlite 6-Pack No Show Socks, Black/Bright Green/Purple/Bahia Magenta/Lucid Red/Onix/Blue,Women's Sock size (5-10)",Sports,SPORTING_GOODS
1370,B01HJ8YKLA,"Adidas Womens NMD XR1 (Womens 8.5, Clear Granite/Clear Granite/Core Red)",Shoes,SHOES
1371,B01NBNII9B,"adidas Womens Athletics Graphic Fitted Tee, Black/Pink, Large",Sports,SPORTING_GOODS
1372,B01HO1NLWQ,"adidas Women's Essentials Linear Full Zip Fleece Hoodie, Black/White, Large",Sports,SPORTING_GOODS
1373,B01N56QD6D,"adidas Performance Women's Alphabounce 1 w Running Shoe, Black/Utility Black/Grey Two, 6 Medium US",Shoes,SHOES
1374,B072F6VH9Y,"Adidas Little Girls' Track Jacket, Black Body Solar Pink, 5",Apparel,OUTERWEAR
1375,B01MQXXQU5,"adidas Men's Essentials 3-Stripe Pullover Hoodie, Dark Grey Heather/Black, Medium",Sports,SPORTING_GOODS
1376,B01GP2Z5AG,"adidas Men's Soccer Tiro 17 Training Pants, Black/Trace Green, Medium",Sports,SPORTING_GOODS
1377,B00LLSD3GI,"adidas Originals Men's Superstar Casual Sneaker, White/Core Black/White, 7.5 M US",Shoes,SHOES
1378,B01NBB1V9G,"adidas Performance Men's Alphabounce Em m Running Shoe, Trace Olive/Trace Cargo/Grey One, 10 Medium US",Shoes,SHOES
1379,B06XKYX454,"adidas Originals Men's Superstar Foundation Casual Sneaker, Green Night/Green Night/Green Night, 9.5 D(M) US",Shoes,SHOES
1380,B00LTZ8UYS,"adidas Diablo Small Duffel Bag, Onix/Black/Solar Red, 11 x 18.5 x 10-Inch",Sports,SPORTING_GOODS
1381,B00QWG7KEK,"adidas Men's Athletics Essential Track Jacket, Black/White, XX-Large",Sports,SPORTING_GOODS
1382,B01GP308PW,"adidas Women's Soccer Tiro 17 Training Pants, Black/Black, Small",Sports,SPORTING_GOODS
1383,B00LTZ9A92,"adidas Defender II Duffel Bag (Small), Black/Silver, 11.75 x 20.5 x 11-Inch",Sports,SPORTING_GOODS
1384,B010DL438K,"adidas Men's Condivo 16 Training Pants, Black/White, Small",Sports,SPORTING_GOODS
1385,B00LEWTW9S,"adidas Men's Estro 15 Soccer Jersey, Bold Blue/White, Medium",Sports,SPORTING_GOODS
1386,B01ICG7EAW,"adidas Defender II Medium Duffel Bag, Medium, Shock Pink",Sports,SPORTING_GOODS
1387,B00GV47ZGQ,"adidas Alliance II Sackpack, 18 x 13 3/4-Inch, Black",Sports,BAG
1388,B01HFCD7PU,"adidas Women's Athletics Essential Linear Tights, Black/White, Small",Sports,SPORTING_GOODS
1389,B00QWG7H4S,"adidas Performance Men's Essential Track Jacket, Large, Black/White",Sports,SPORTING_GOODS
1390,B010N5YP98,"adidas NEO Men's Cloudfoam Ilation Mid Basketball Shoe,White/Black/Metallic Silver,7.5 M US",Shoes,SHOES
1391,B01I0D6V9W,"adidas Performance Men's Energy Cloud Wtc m Running Shoe, Black/Black/White, 8.5 Medium US",Shoes,SHOES
1392,B01NA9NHHX,"adidas Men's Alphabounce Em m Running Shoe, Black/White/Utility Black, 12 Medium US",Shoes,SHOES
1393,B01H67B6KM,"adidas Performance Men's Rockadia Trail M Running Shoe, Black/Black/Energy, 9 M US",Shoes,SHOES
1394,B01N6GK121,"adidas Performance Men's Powerlift.3.1 Cross Trainer, White/Night Metallic/Grey Five, 9 Medium US",Shoes,SHOES
1395,B01N984YHO,"adidas Performance Men's Energy Cloud m Running Shoe, Utility Black/White/Black, 12 Medium US",Shoes,SHOES
1396,B01HCKSQ4M,"adidas Men's Designed-2-Move 3-Stripe Shorts, Grey/Black, X-Large",Sports,SPORTING_GOODS
1397,B00LH2KHV2,"adidas Women's Core 15 Training Pants, Black/White, Large",Sports,SPORTING_GOODS
1398,B01N6IRLPL,"adidas Women's Running Woven M10 Shorts 3"" Inseam, Black/White, Medium",Sports,SPORTING_GOODS
1399,B00LH1FQ5A,"adidas Women's Tiro 15 Training Pants, Black/White/Black, Large",Sports,SPORTING_GOODS
1400,B01JC2108M,"adidas Women's Superlite Super No Show Socks (3 Pack), White/Black, Shoe Size 5-10",Sports,SPORTING_GOODS
1401,B00QK8VU2S,"adidas Men's Soccer Tiro 15 Training Jacket, Power Red/White/Black, Small",Sports,SPORTING_GOODS
1402,B01NBNIECR,"adidas Womens Tango Long sleeve Zip Tee, Medium Grey Heather, Small",Sports,SPORTING_GOODS
1403,B01N2NVSE1,"adidas Performance Boys' Rapidarun K Running Shoe, Grey/Grey/Semi Solar Yellow, 2 M US Little Kid",Shoes,SHOES
1404,B01IDTX5KG,"adidas Men's Originals Cushioned Crew Sock (3 Pack), Large, White/Fairway/Heather Grey/Collegiate Navy/Black",Sports,SPORTING_GOODS
1405,B00LUN2I8S,"adidas Men's Cushioned Low Cut Socks (Pack of 3), Heathered Light Onix/Black/Granite/Tech Grey, One Size",Sports,SOCKSHOSIERY
1406,B01A68S32W,"adidas Performance Men's Duramo 7 m Trail Runner, Black/Metallic/Silver/Light Onix, 11 M US",Shoes,SHOES
1407,B01N0H0L2J,"adidas Men's Cushioned Crew Socks (3 Pack), Onyx-Light Onyx Marl/Collegiate Green/Black, Large",Sports,SPORTING_GOODS
1408,B00LF1VQKG,"adidas Men's Core 15 Training Pants, Black/White, X-Large",Sports,SPORTING_GOODS
1409,B01N79LHVA,"adidas Performance Women's Energy Cloud V Running Shoe, Grey Two/White/Sun Glow, 7 Medium US",Shoes,SHOES
1410,B01NCADKJ7,"adidas Women's Squad III Duffel Bag, One Size, Black Jersey/Black",Sports,SPORTING_GOODS
1411,B01HC92XME,"adidas Men's Essentials Tech Big & Tall Tee, Black, 3X-Large Tall",Sports,SPORTING_GOODS
1412,B016R92LV8,"adidas Boy's Sport Performance Climalite Midway Underwear (2 Pack), Black/Solar Orange/Black/Shock Blue, Large/14-16",Sports,UNDERWEAR
1413,B01N7L2C8R,"adidas Women's Designed-2-Move Cuff Pants, Black/White, Medium",Sports,SPORTING_GOODS
1414,B01HNQMVG4,"adidas Men's Athletics Jersey Shorts, Dark Grey Heather, Medium",Sports,SPORTING_GOODS
1415,B011R5LRQC,"adidas Team Issue Duffel Bag, Collegiate Navy, Medium",Sports,SPORTING_GOODS
1416,B01N1JSOCP,"adidas Men's Originals Relaxed Strap Back Cap, One Size, White",Sports,SPORTING_GOODS
1417,B01071L2MG,"adidas Performance Women's Techfit Bra, Black/Silver Logo, X-Large",Sports,SPORTING_GOODS
1418,B00SGTASOK,"adidas Traxion Impact Basketball/Football Crew Socks, Black/White/Dark Grey/Onix, Large",Sports,SOCKSHOSIERY
1419,B01M0UAC0J,"adidas Women's Badge of Sport Logo Tee, White/Black/Classic, Small",Sports,SPORTING_GOODS
1420,B00B7980LO,"adidas Men's Originals Crew Sock, Large, White/Black/Heather Aluminum",Sports,SOCKSHOSIERY
1421,B019FUDIHW,"adidas Men's Essential Tech Tee, Large, Collegiate Royal",Sports,SPORTING_GOODS
1422,B01J97C55W,"adidas Youth Cushioned 6pk Quarter Sock, White/Black/Light Onyx, Medium",Sports,SPORTING_GOODS
1423,B0108RV5LM,"adidas Men's Athletics Essential Cotton Fleece Pants, Medium Grey Heather/Black, Medium",Sports,SPORTING_GOODS
1424,B01NAD9BPU,"adidas Performance Boys' Fortarun EL K Running Shoe, Scarlet/Black/White, 12 Medium US Little Kid",Shoes,SHOES
1425,B01N448DJ1,"adidas Men's Adizero II Cap, One Size, Scarlet/Onix",Sports,SPORTING_GOODS
1426,B01N55NGOG,"adidas Men's Athletics Essential Tricot 3 Stripe Tapered Pants, Black/White, X-Large",Sports,SPORTING_GOODS
1427,B0721CNQ78,"adidas NMD_XR1 Primeknit Women's Running Shoes (Black, White - Size 6.5)",Shoes,SHOES
1428,B00XC19M7G,"adidas Men's Athletics Essential Woven Jacket, Black/Black/White, X-Large",Sports,SPORTING_GOODS
1429,B00LTZ8XFY,"adidas Diablo Small Duffel Bag, Bold Blue/Black/White, 11 x 18.5 x 10-Inch",Sports,SPORTING_GOODS
1430,B008YA0ZN0,"adidas Men's Athletic No Show Sock, Black/Aluminum 2, Pack of 6,  6-12",Sports,SOCKSHOSIERY
1431,B006RK3E7I,"adidas Team Speed Medium Duffel Bag, Light Maroon/Black",Sports,SPORTING_GOODS
1432,B0179IVHXY,"adidas Women's Cushioned Low Cut Socks (3 Pack), Light Onix/Bold Pink/Shock Blue/Intense Orange, One Size",Sports,SPORTING_GOODS
1433,B01J97CAEI,"adidas Youth Cushioned 6pk Crew Sock, Black/Black-Onyx Marl/Light Onyx/Onyx, Medium",Sports,SPORTING_GOODS
1434,B01HSIENPO,"adidas NEO Women's Lite Racer W Sneaker, White/White/Matte Silver, 8.5 M US",Shoes,SHOES
1435,B00Q8JUU16,"adidas Men's ClimaCool Superlite 3-Pack Low Cut Socks, Black/Graphite Grey/Medium Lead,X-Large,fits shoe size 12-15",Sports,SOCKSHOSIERY
1436,B01A1FG0PW,"adidas NEO Women's Cloudfoam Race w Running Shoe, White/Black/White, 9.5 M US",Shoes,SHOES
1437,B00LUMZUHA,"adidas Men's Cushion Quarter Socks (Pack of 3), White/Black/Granite/Light Onix, Large fits shoe size 6-12",Sports,SOCKSHOSIERY
1438,B019EFJM50,"adidas Men's Response 9"" Running Shorts, Black/White, Large",Sports,SPORTING_GOODS
1439,B00EQHT3C4,"adidas Golf Men's Flat Front Shorts, Lead/Black, 34-Inch",Sports,SHORTS
1440,B017D2ZDZO,"adidas Men's Superlite Super No Show Socks (3 Pack), Large, Black/Graphite/Medium Lead",Sports,SOCKSHOSIERY
1441,B013US8AUU,"adidas Golf Men's Tour360 Boost Spiked Shoe,Black/Black/Gold Metallic,10 US",Shoes,SHOES
1442,B01HOB5O4O,"adidas Men's Training Essential Colorblock Tech Tee, Black/Scarlet, X-Large",Sports,SPORTING_GOODS
1443,B07115M8R2,Adidas World Cup 2018 Top Glider Soccer Ball 4 White/Black,Sports,SPORTING_GOODS
1444,B01NBAQ0X2,"adidas Women's Studio II Duffel Bag, One Size, Equinox Grey/Black/White",Sports,SPORTING_GOODS
1445,B01C9I3CYQ,"adidas Unisex Rivalry Field 2-Pack Otc sock, Cobalt Blue/White, Small",Sports,SPORTING_GOODS
1446,B01MY0IE8M,"adidas Men's Climalite X Ii 2-Pack Mid-Crew Socks, Black Graphite Marl/Black/Light Onix/Collegiate Burgundy, Large",Sports,SPORTING_GOODS
1447,B01HSLH4RU,"adidas NEO Men's Cloudfoam Super Racer Running Shoe, Trace Green/Black/Khaki, 10.5 M US",Shoes,SHOES
1448,B01HNWXXAQ,"adidas Men's Soccer Tiro 17 3/4 Pants, Black/White, Medium",Sports,SPORTING_GOODS
1449,B00LUMZ4P8,"adidas Men's Climacool Superlite Quarter Socks (Pack of 3), Black/Graphite/Medium Lead, One Size",Sports,SOCKSHOSIERY
1450,B01GO64GJY,"adidas Performance MLS Glider Soccer Ball, White/Solar Gold/Bold Onyx, Size 5",Sports,SPORTING_GOODS
1451,B01MZ1P69H,"adidas Men's Athletics Essential Cotton Pullover Hoodie, Black/Black, Medium",Sports,SPORTING_GOODS
1452,B003V469UM,"adidas Adizero Left Ankle Brace, Grey/Black, Large",Sports,SPORTING_GOODS
1453,B01JHL5GK6,"adidas Men's Superlite Low Cut Socks (6 Pack), Black-Night Grey Space Dye/White/Black/Onyx, Large",Sports,SPORTING_GOODS
1454,B01HC6SFZQ,"adidas Men's Athletics Essential Track Pants (Extended Sizes), Collegiate Navy/White, 3X-Large",Sports,SPORTING_GOODS
1455,B075NXG5S2,adidas Finale 17 Capitano Soccer Ball (4),Sports,SPORTING_GOODS
1456,B01MXOS4AO,"adidas Performance Men's Alphabounce Rc m, Core Black/Utility Black/White, 10 M US",Shoes,SHOES
1457,B00P28CXE6,"adidas Stadium Team Shoe Bag, Black, One Size",Sports,SPORTING_GOODS
1458,B01N97J2Y3,"adidas Mens Ultimate Cap, Black/Onix/Grey Chambray, One Size",Sports,SPORTING_GOODS
1459,B01MQPOXID,"adidas Performance Boys' Alphabounce Rc j Running Shoe, Black/Iron Metallic/Black, 6 M US Big Kid",Shoes,SHOES
1460,B01N9F60T1,"adidas Women's Athletics Tricot Snap Track Jacket, Black/Black/White, Small",Sports,SPORTING_GOODS
1461,B01HFHVM7A,"adidas Women's Ultimate Short Sleeve Tee, White/Black, Small",Sports,SPORTING_GOODS
1462,B01NA9DXE3,"adidas Fighter Hairband (6 Pack), Shock Pink/Grey/Solar Orange/Night Grey/Shock Yellow/Green, One Size",Sports,SPORTING_GOODS
1463,B01ICIQK7I,"adidas Studio Hybrid Tote Bag, One Size, Onix/Maroon",Sports,BAG
1464,B01NBI0LJI,Adidas SS17 Mens UltraBoost Running Shoes - Black/Grey - Neutral - US 11 - Black/Grey,Shoes,SHOES
1465,B01A68C8ZU,"adidas Performance Women's Galaxy 2 Elite w Running Shoe, Clear Onix/White/Black, 7.5 M US",Shoes,SHOES
1466,B01M0X244M,"adidas Performance Women's Shoes | Pure Boost X TR 2 Cross-Trainer, Light Grey/Black/Easy Orange, (7 M US)",Shoes,SHOES
1467,B01MY0TEXV,"adidas Mens Originals 3-Stripes Trainer, Black, One Size",Sports,SPORTING_GOODS
1468,B01AH4OIRY,"adidas Performance Messi Soccer Ball, Silver Metallic Grey /Shock Blue/Vista Grey, Size 4",Sports,SPORTING_GOODS
1469,B01MTRY7ZP,"adidas Performance Women's Alphabounce 1 w Running Shoe, Black/Utility Black/Grey Two, 7 Medium US",Shoes,SHOES
1470,B00ECH0EQW,ADIDAS STRIKER 13 SHORT (YOUTH) BLACK (YS),Sports,SPORTING_GOODS
1471,B01N5C3DM0,"Adidas, Men's, Athletic Drawstring Weekender Pants, Black W/3 White Stripes, XL",Sports,SPORTING_GOODS
1472,B00P28AVCC,"adidas Barricade IV Tour 3 Racquet Bag, Black/Dark Silver, One Size",Sports,SPORTING_GOODS
1473,B01CGWVW7O,"adidas Performance Men's Vigor Bounce M Trail Runner, Base Green/Black/White, 11 M US",Shoes,SHOES
1474,B01KKIEXYU,adidas Women Originals Blue Geology Stan Smith (9),Shoes,SHOES
1475,B01HOB8PZY,"adidas Men's Training Speed Breaker Tech Shorts, Collegiate Royal/Mystery Blue, Small",Sports,SPORTING_GOODS
1476,B06WWQR7GN,"adidas Women's Crystal Brimmer Hat, Black/Onix Marl, One Size",Sports,SPORTING_GOODS
1477,B01HNWX9D2,"adidas Women's Soccer Techfit Base Short Tights, Bold Blue/White, X-Large",Sports,SPORTING_GOODS
1478,B076BJM2XC,"Agron Socks Men's Originals Trefoil 6 Pack Crew Socks, Black/White, Size 6-12",Sports,SPORTING_GOODS
1479,B01N7K53ZS,"adidas Men's Training Speed Breaker Hype Shorts, Black/Heather, Medium",Sports,SPORTING_GOODS
1480,B01HFJWZ9M,"adidas Women's Training 3 Stripe Knit Shorts, Black/White, Medium",Sports,SHORTS
